index,id,audio_path,audio_uri,audio_uri_public,audio_url,common_name,confidence,deployment_code,deployment_placename,deployment_subproject,end_time,lat,lon,rank,recording_end_datetime,recording_id,recording_start_datetime,scientific_name,start_time
400,400,audio/samples/RW12_2023.20230523_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230523_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230523_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230523_000000.flac,Cassin's Vireo,0.6664420962333679,MCPU2_2023,MCPU2,2023,32385.0,38.49001203,-122.0208991,1,2023-05-23T09:00:00,681,2023-05-23T00:00:00,Vireo cassinii,32382.0
4387,4387,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.9574652910232544,SFVWA3_2023,SFVWA3,2023,23268.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,23265.0
4223,4223,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8573764562606812,SFVWA3_2023,SFVWA3,2023,21759.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,21756.0
6826,6826,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Pine Warbler,0.7712970972061157,STER1_2023,STER1,2023,29496.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Setophaga pinus,29493.0
2684,2684,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.908260941505432,SFSB2_2023,SFSB2,2023,27657.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,27654.0
6468,6468,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.8308352828025818,STER1_2023,STER1,2023,19668.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,19665.0
7582,7582,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Yellow-breasted Chat,0.9637290239334106,USRO4_2023,USRO4,2023,19224.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Icteria virens,19221.0
1828,1828,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9682778120040894,SFSB2_2023,SFSB2,2023,24366.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,24363.0
2842,2842,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.92220801115036,SFSB2_2023,SFSB2,2023,28209.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,28206.0
7158,7158,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Pacific-slope Flycatcher,0.5871973633766174,STEV4_2023,STEV4,2023,24402.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Empidonax difficilis,24399.0
5789,5789,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.8427361845970154,STER1_2023,STER1,2023,16401.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,16398.0
2437,2437,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9666120409965516,SFSB2_2023,SFSB2,2023,26847.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,26844.0
1990,1990,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.970060169696808,SFSB2_2023,SFSB2,2023,25026.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25023.0
6022,6022,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.833176851272583,STER1_2023,STER1,2023,17343.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,17340.0
4511,4511,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8244071006774902,SFVWA3_2023,SFVWA3,2023,23811.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,23808.0
4205,4205,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.9328810572624208,SFVWA3_2023,SFVWA3,2023,21702.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,21699.0
1413,1413,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.7972444891929626,SFSB2_2023,SFSB2,2023,22680.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,22677.0
7685,7685,audio/samples/SELER4_2023.20230512_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/SELER4_2023/20230512_000000.flac,s3://dse-soundhub/public/audio/samples/SELER4_2023.20230512_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/SELER4_2023.20230512_000000.flac,Yellow-breasted Chat,0.6616110801696777,USRO4_2023,USRO4,2023,20295.0,38.49073897,-122.5874585,1,2023-05-12T09:00:00,2534,2023-05-12T00:00:00,Icteria virens,20292.0
4787,4787,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.9887183904647828,SFVWA3_2023,SFVWA3,2023,25923.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,25920.0
190,190,audio/samples/RW12_2023.20230523_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230523_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230523_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230523_000000.flac,Hermit Thrush,0.5085554718971252,MCPU2_2023,MCPU2,2023,23265.0,38.49001203,-122.0208991,1,2023-05-23T09:00:00,681,2023-05-23T00:00:00,Catharus guttatus,23262.0
341,341,audio/samples/RW12_2023.20230523_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230523_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230523_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230523_000000.flac,Pacific-slope Flycatcher,0.6163855791091919,MCPU2_2023,MCPU2,2023,29748.0,38.49001203,-122.0208991,1,2023-05-23T09:00:00,681,2023-05-23T00:00:00,Empidonax difficilis,29745.0
2071,2071,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.7920505404472351,SFSB2_2023,SFSB2,2023,25383.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25380.0
5270,5270,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Spotted Crake,0.654554009437561,STER1_2023,STER1,2023,879.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Porzana porzana,876.0
5574,5574,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.7597121000289917,STER1_2023,STER1,2023,15528.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,15525.0
1037,1037,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9894722104072572,SFSB2_2023,SFSB2,2023,20874.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,20871.0
1988,1988,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9951860308647156,SFSB2_2023,SFSB2,2023,25017.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25014.0
5444,5444,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Mistle Thrush,0.6663340926170349,STER1_2023,STER1,2023,10638.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Turdus viscivorus,10635.0
5530,5530,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Say's Phoebe,0.7931067943572998,STER1_2023,STER1,2023,14553.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Sayornis saya,14550.0
6521,6521,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.8204250335693359,STER1_2023,STER1,2023,20697.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,20694.0
1213,1213,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9927753210067748,SFSB2_2023,SFSB2,2023,21648.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,21645.0
6063,6063,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.9571045637130736,STER1_2023,STER1,2023,17565.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,17562.0
4783,4783,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.98643559217453,SFVWA3_2023,SFVWA3,2023,25911.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,25908.0
794,794,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9837573170661926,SFSB2_2023,SFSB2,2023,19875.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,19872.0
5684,5684,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.8808937668800354,STER1_2023,STER1,2023,15969.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,15966.0
4548,4548,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.988331139087677,SFVWA3_2023,SFVWA3,2023,24090.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,24087.0
1013,1013,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.9459837079048156,SFSB2_2023,SFSB2,2023,20769.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,20766.0
3523,3523,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.6147557497024536,SFSB2_2023,SFSB2,2023,31623.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,31620.0
5682,5682,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.8611140251159668,STER1_2023,STER1,2023,15963.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,15960.0
1804,1804,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9802671670913696,SFSB2_2023,SFSB2,2023,24261.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,24258.0
7358,7358,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Hermit Thrush,0.7833743691444397,STEV4_2023,STEV4,2023,31725.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Catharus guttatus,31722.0
6490,6490,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,California Towhee,0.7710212469100952,STER1_2023,STER1,2023,20154.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Melozone crissalis,20151.0
2086,2086,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9884093999862672,SFSB2_2023,SFSB2,2023,25434.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25431.0
3970,3970,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.5548938512802124,SFVWA3_2023,SFVWA3,2023,20556.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,20553.0
1935,1935,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.8962007164955139,SFSB2_2023,SFSB2,2023,24831.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,24828.0
6997,6997,audio/samples/RW12_2023.20230522_000000.flac,s3://casoundhub/audio/cemaf-acoustics/RW12_2023/20230522_000000.flac,s3://dse-soundhub/public/audio/samples/RW12_2023.20230522_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/RW12_2023.20230522_000000.flac,Pacific-slope Flycatcher,0.5483150482177734,STEV4_2023,STEV4,2023,19125.0,37.28127889,-122.1129325,1,2023-05-22T09:00:00,679,2023-05-22T00:00:00,Empidonax difficilis,19122.0
3086,3086,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9893515706062316,SFSB2_2023,SFSB2,2023,29295.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,29292.0
3254,3254,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.9188349843025208,SFSB2_2023,SFSB2,2023,30357.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,30354.0
4628,4628,audio/samples/CBER4_2023.20230513_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/CBER4_2023/20230513_000000.flac,s3://dse-soundhub/public/audio/samples/CBER4_2023.20230513_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/CBER4_2023.20230513_000000.flac,California Towhee,0.8891475200653076,SFVWA3_2023,SFVWA3,2023,24483.0,33.15833403,-116.566685,1,2023-05-13T09:00:00,1465,2023-05-13T00:00:00,Melozone crissalis,24480.0
1129,1129,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Spotted Towhee,0.7963443994522095,SFSB2_2023,SFSB2,2023,21294.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Pipilo maculatus,21291.0
2077,2077,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.992201805114746,SFSB2_2023,SFSB2,2023,25407.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,25404.0
1695,1695,audio/samples/ESNERR3_2023.20230518_000000.flac,s3://casoundhub/audio/sentinel-site-acoustics/ESNERR3_2023/20230518_000000.flac,s3://dse-soundhub/public/audio/samples/ESNERR3_2023.20230518_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/ESNERR3_2023.20230518_000000.flac,Pacific-slope Flycatcher,0.748196542263031,SFSB2_2023,SFSB2,2023,23769.0,37.78217685,-122.1477319,1,2023-05-18T09:00:00,1833,2023-05-18T00:00:00,Empidonax difficilis,23766.0
5784,5784,audio/samples/EDSA2_2023.20230524_000000.flac,s3://casoundhub/audio/cemaf-acoustics/EDSA2_2023/20230524_000000.flac,s3://dse-soundhub/public/audio/samples/EDSA2_2023.20230524_000000.flac,https://dse-soundhub.s3.us-west-2.amazonaws.com/public/audio/samples/EDSA2_2023.20230524_000000.flac,Tree Swallow,0.9250026941299438,STER1_2023,STER1,2023,16374.0,35.70389799,-119.612402,1,2023-05-24T09:00:00,181,2023-05-24T00:00:00,Tachycineta bicolor,16371.0
